ref_date,geo,year,yearly_avg_value,total,house,land
2001-07-01T00:00:00Z,"Montréal, Quebec",2001,60.5916666666667,61,61.8,59.5
2001-08-01T00:00:00Z,"Montréal, Quebec",2001,60.5916666666667,61.2,61.9,59.6
2001-09-01T00:00:00Z,"Montréal, Quebec",2001,60.5916666666667,61.4,62.3,59.6
2001-10-01T00:00:00Z,"Montréal, Quebec",2001,60.5916666666667,61.6,62.4,60
2001-11-01T00:00:00Z,"Montréal, Quebec",2001,60.5916666666667,61.7,62.6,60
2001-12-01T00:00:00Z,"Montréal, Quebec",2001,60.5916666666667,61.7,62.6,60
2002-01-01T00:00:00Z,"Montréal, Quebec",2002,64.25,61.9,62.8,60.3
2002-02-01T00:00:00Z,"Montréal, Quebec",2002,64.25,62.2,63,60.5
2002-03-01T00:00:00Z,"Montréal, Quebec",2002,64.25,62.8,63.5,61.4
2002-04-01T00:00:00Z,"Montréal, Quebec",2002,64.25,63.8,64.4,62.6
2002-05-01T00:00:00Z,"Montréal, Quebec",2002,64.25,64.1,64.8,63.3
2002-06-01T00:00:00Z,"Montréal, Quebec",2002,64.25,64.3,64.9,63.5
2002-07-01T00:00:00Z,"Montréal, Quebec",2002,64.25,64.3,64.9,63.5
2002-08-01T00:00:00Z,"Montréal, Quebec",2002,64.25,64.8,65.5,64.2
2002-09-01T00:00:00Z,"Montréal, Quebec",2002,64.25,65.2,65.9,64.5
2002-10-01T00:00:00Z,"Montréal, Quebec",2002,64.25,65.4,66.2,64.5
2002-11-01T00:00:00Z,"Montréal, Quebec",2002,64.25,66.9,67.9,65.2
2002-12-01T00:00:00Z,"Montréal, Quebec",2002,64.25,66.9,67.9,65.2
2003-01-01T00:00:00Z,"Montréal, Quebec",2003,68.9555555555556,67.7,68.7,66
2003-02-01T00:00:00Z,"Montréal, Quebec",2003,68.9555555555556,68.5,69.7,66.1
2003-03-01T00:00:00Z,"Montréal, Quebec",2003,68.9555555555556,67.9,69,66
2003-04-01T00:00:00Z,"Montréal, Quebec",2003,68.9555555555556,68.1,69.1,66.4
2003-05-01T00:00:00Z,"Montréal, Quebec",2003,68.9555555555556,68.3,69.2,67
2003-06-01T00:00:00Z,"Montréal, Quebec",2003,68.9555555555556,68.5,69.5,67.1
2003-07-01T00:00:00Z,"Montréal, Quebec",2003,68.9555555555556,68.5,69.5,67.1
2003-08-01T00:00:00Z,"Montréal, Quebec",2003,68.9555555555556,69.5,70.2,68.8
2003-09-01T00:00:00Z,"Montréal, Quebec",2003,68.9555555555556,70,70.8,69
2003-10-01T00:00:00Z,"Montréal, Quebec",2003,68.9555555555556,70.5,71.4,69.3
2003-11-01T00:00:00Z,"Montréal, Quebec",2003,68.9555555555556,70.9,71.9,69.4
2003-12-01T00:00:00Z,"Montréal, Quebec",2003,68.9555555555556,71.1,72,69.7
2004-01-01T00:00:00Z,"Montréal, Quebec",2004,73.2,71.3,72.2,69.7
2004-02-01T00:00:00Z,"Montréal, Quebec",2004,73.2,71.7,72.7,70
2004-03-01T00:00:00Z,"Montréal, Quebec",2004,73.2,72.1,73.2,70
2004-04-01T00:00:00Z,"Montréal, Quebec",2004,73.2,72.8,74,70.2
2004-05-01T00:00:00Z,"Montréal, Quebec",2004,73.2,73.2,74.4,70.8
2004-06-01T00:00:00Z,"Montréal, Quebec",2004,73.2,73.3,74.5,71
2004-07-01T00:00:00Z,"Montréal, Quebec",2004,73.2,73.3,74.5,71
2004-08-01T00:00:00Z,"Montréal, Quebec",2004,73.2,74,75.3,71.4
2004-09-01T00:00:00Z,"Montréal, Quebec",2004,73.2,74.6,75.9,71.6
2004-10-01T00:00:00Z,"Montréal, Quebec",2004,73.2,75.1,76.2,73
2004-11-01T00:00:00Z,"Montréal, Quebec",2004,73.2,75.6,76.7,73.8
2004-12-01T00:00:00Z,"Montréal, Quebec",2004,73.2,75.6,76.7,73.8
2005-01-01T00:00:00Z,"Montréal, Quebec",2005,76.8805555555556,75.9,77.1,73.9
2005-02-01T00:00:00Z,"Montréal, Quebec",2005,76.8805555555556,76.2,77.4,74.2
2005-03-01T00:00:00Z,"Montréal, Quebec",2005,76.8805555555556,76.7,78,74.2
2005-04-01T00:00:00Z,"Montréal, Quebec",2005,76.8805555555556,76.9,78.2,74.2
2005-05-01T00:00:00Z,"Montréal, Quebec",2005,76.8805555555556,76.9,78.2,74.4
2005-06-01T00:00:00Z,"Montréal, Quebec",2005,76.8805555555556,77.1,78.4,74.8
2005-07-01T00:00:00Z,"Montréal, Quebec",2005,76.8805555555556,77.1,78.4,74.8
2005-08-01T00:00:00Z,"Montréal, Quebec",2005,76.8805555555556,77.3,78.6,74.8
2005-09-01T00:00:00Z,"Montréal, Quebec",2005,76.8805555555556,77.8,79.1,75.3
2005-10-01T00:00:00Z,"Montréal, Quebec",2005,76.8805555555556,78.2,79.3,75.9
2005-11-01T00:00:00Z,"Montréal, Quebec",2005,76.8805555555556,78.4,79.5,76.3
2005-12-01T00:00:00Z,"Montréal, Quebec",2005,76.8805555555556,78.4,79.4,76.4
2006-01-01T00:00:00Z,"Montréal, Quebec",2006,80.1888888888889,78.7,79.7,77.1
2006-02-01T00:00:00Z,"Montréal, Quebec",2006,80.1888888888889,79.2,80.1,77.6
2006-03-01T00:00:00Z,"Montréal, Quebec",2006,80.1888888888889,79.3,80.3,77.6
2006-04-01T00:00:00Z,"Montréal, Quebec",2006,80.1888888888889,80.1,81.1,78.3
2006-05-01T00:00:00Z,"Montréal, Quebec",2006,80.1888888888889,80.4,81.4,78.5
2006-06-01T00:00:00Z,"Montréal, Quebec",2006,80.1888888888889,80.6,81.6,78.6
2006-07-01T00:00:00Z,"Montréal, Quebec",2006,80.1888888888889,80.6,81.6,78.6
2006-08-01T00:00:00Z,"Montréal, Quebec",2006,80.1888888888889,81,82.2,78.6
2006-09-01T00:00:00Z,"Montréal, Quebec",2006,80.1888888888889,81.2,82.3,78.6
2006-10-01T00:00:00Z,"Montréal, Quebec",2006,80.1888888888889,81.4,82.6,78.7
2006-11-01T00:00:00Z,"Montréal, Quebec",2006,80.1888888888889,81.9,83,79.7
2006-12-01T00:00:00Z,"Montréal, Quebec",2006,80.1888888888889,81.9,83,79.7
2007-01-01T00:00:00Z,"Montréal, Quebec",2007,83.3305555555556,82.3,83.5,80
2007-02-01T00:00:00Z,"Montréal, Quebec",2007,83.3305555555556,83.1,84.4,80.4
2007-03-01T00:00:00Z,"Montréal, Quebec",2007,83.3305555555556,83.2,84.5,80.3
2007-04-01T00:00:00Z,"Montréal, Quebec",2007,83.3305555555556,83.2,84.5,80.3
2007-05-01T00:00:00Z,"Montréal, Quebec",2007,83.3305555555556,83.6,85,80.3
2007-06-01T00:00:00Z,"Montréal, Quebec",2007,83.3305555555556,83.7,85.2,80.3
2007-07-01T00:00:00Z,"Montréal, Quebec",2007,83.3305555555556,83.7,85.2,80.3
2007-08-01T00:00:00Z,"Montréal, Quebec",2007,83.3305555555556,84.6,86.3,80.5
2007-09-01T00:00:00Z,"Montréal, Quebec",2007,83.3305555555556,84.8,86.7,80.5
2007-10-01T00:00:00Z,"Montréal, Quebec",2007,83.3305555555556,84.9,86.7,80.5
2007-11-01T00:00:00Z,"Montréal, Quebec",2007,83.3305555555556,85.3,87.1,81.3
2007-12-01T00:00:00Z,"Montréal, Quebec",2007,83.3305555555556,85.3,87.1,81.3
2008-01-01T00:00:00Z,"Montréal, Quebec",2008,87.3583333333333,86,88,81.4
2008-02-01T00:00:00Z,"Montréal, Quebec",2008,87.3583333333333,86.9,88.6,83.2
2008-03-01T00:00:00Z,"Montréal, Quebec",2008,87.3583333333333,86.9,88.5,83.2
2008-04-01T00:00:00Z,"Montréal, Quebec",2008,87.3583333333333,86.8,88.3,83.2
2008-05-01T00:00:00Z,"Montréal, Quebec",2008,87.3583333333333,88.3,90,84.1
2008-06-01T00:00:00Z,"Montréal, Quebec",2008,87.3583333333333,88.4,90.1,84.2
2008-07-01T00:00:00Z,"Montréal, Quebec",2008,87.3583333333333,88.5,90.2,84.2
2008-08-01T00:00:00Z,"Montréal, Quebec",2008,87.3583333333333,89,90.8,85.3
2008-09-01T00:00:00Z,"Montréal, Quebec",2008,87.3583333333333,88.9,90.6,85.3
2008-10-01T00:00:00Z,"Montréal, Quebec",2008,87.3583333333333,89,90.7,85.3
2008-11-01T00:00:00Z,"Montréal, Quebec",2008,87.3583333333333,89.2,91,85.3
2008-12-01T00:00:00Z,"Montréal, Quebec",2008,87.3583333333333,89.2,91,85.3
2009-01-01T00:00:00Z,"Montréal, Quebec",2009,89.225,89.3,91.2,85.3
2009-02-01T00:00:00Z,"Montréal, Quebec",2009,89.225,89.6,91.5,85.3
2009-03-01T00:00:00Z,"Montréal, Quebec",2009,89.225,89.9,92,85
2009-04-01T00:00:00Z,"Montréal, Quebec",2009,89.225,89.9,92,85.1
2009-05-01T00:00:00Z,"Montréal, Quebec",2009,89.225,90,92.2,85.1
2009-06-01T00:00:00Z,"Montréal, Quebec",2009,89.225,90.1,92.3,85.1
2009-07-01T00:00:00Z,"Montréal, Quebec",2009,89.225,90.1,92.2,85.1
2009-08-01T00:00:00Z,"Montréal, Quebec",2009,89.225,90.1,92.3,85.1
2009-09-01T00:00:00Z,"Montréal, Quebec",2009,89.225,90.3,92.5,85.1
2009-10-01T00:00:00Z,"Montréal, Quebec",2009,89.225,90.6,92.8,85.4
2009-11-01T00:00:00Z,"Montréal, Quebec",2009,89.225,90.9,93.3,85.4
2009-12-01T00:00:00Z,"Montréal, Quebec",2009,89.225,91.1,93.5,85.4
2010-01-01T00:00:00Z,"Montréal, Quebec",2010,92.5194444444445,91.1,93.6,85.4
2010-02-01T00:00:00Z,"Montréal, Quebec",2010,92.5194444444445,91.4,93.9,85.4
2010-03-01T00:00:00Z,"Montréal, Quebec",2010,92.5194444444445,92.3,94.4,87.1
2010-04-01T00:00:00Z,"Montréal, Quebec",2010,92.5194444444445,92.3,94.5,86.7
2010-05-01T00:00:00Z,"Montréal, Quebec",2010,92.5194444444445,92.5,93.7,90.3
2010-06-01T00:00:00Z,"Montréal, Quebec",2010,92.5194444444445,92.7,94,90.3
2010-07-01T00:00:00Z,"Montréal, Quebec",2010,92.5194444444445,92.7,94,90.3
2010-08-01T00:00:00Z,"Montréal, Quebec",2010,92.5194444444445,92.8,94.2,90.3
2010-09-01T00:00:00Z,"Montréal, Quebec",2010,92.5194444444445,94.3,94.5,94.4
2010-10-01T00:00:00Z,"Montréal, Quebec",2010,92.5194444444445,94.5,94.7,94.4
2010-11-01T00:00:00Z,"Montréal, Quebec",2010,92.5194444444445,94.6,94.5,95.3
2010-12-01T00:00:00Z,"Montréal, Quebec",2010,92.5194444444445,94.3,94,95.3
2011-01-01T00:00:00Z,"Montréal, Quebec",2011,95.8666666666667,94.7,94.6,95.3
2011-02-01T00:00:00Z,"Montréal, Quebec",2011,95.8666666666667,95,94.8,95.6
2011-03-01T00:00:00Z,"Montréal, Quebec",2011,95.8666666666667,95.1,94.9,95.6
2011-04-01T00:00:00Z,"Montréal, Quebec",2011,95.8666666666667,95.4,95.4,95.6
2011-05-01T00:00:00Z,"Montréal, Quebec",2011,95.8666666666667,95.9,95.9,96.3
2011-06-01T00:00:00Z,"Montréal, Quebec",2011,95.8666666666667,95.8,95.6,96.7
2011-07-01T00:00:00Z,"Montréal, Quebec",2011,95.8666666666667,95.7,95.5,96.7
2011-08-01T00:00:00Z,"Montréal, Quebec",2011,95.8666666666667,95.9,95.6,96.8
2011-09-01T00:00:00Z,"Montréal, Quebec",2011,95.8666666666667,95.9,95.7,96.8
2011-10-01T00:00:00Z,"Montréal, Quebec",2011,95.8666666666667,95.9,95.7,96.8
2011-11-01T00:00:00Z,"Montréal, Quebec",2011,95.8666666666667,96.3,96.2,96.9
2011-12-01T00:00:00Z,"Montréal, Quebec",2011,95.8666666666667,96.5,96,98.1
2012-01-01T00:00:00Z,"Montréal, Quebec",2012,97.2333333333333,96.5,96,98.1
2012-02-01T00:00:00Z,"Montréal, Quebec",2012,97.2333333333333,96.6,96.1,98.1
2012-03-01T00:00:00Z,"Montréal, Quebec",2012,97.2333333333333,96.7,96.2,98.1
2012-04-01T00:00:00Z,"Montréal, Quebec",2012,97.2333333333333,96.7,96.2,98.1
2012-05-01T00:00:00Z,"Montréal, Quebec",2012,97.2333333333333,96.8,96.3,98.2
2012-06-01T00:00:00Z,"Montréal, Quebec",2012,97.2333333333333,96.9,96.4,98.2
2012-07-01T00:00:00Z,"Montréal, Quebec",2012,97.2333333333333,97,96.5,98.2
2012-08-01T00:00:00Z,"Montréal, Quebec",2012,97.2333333333333,97,96.6,98.2
2012-09-01T00:00:00Z,"Montréal, Quebec",2012,97.2333333333333,97,96.6,98.2
2012-10-01T00:00:00Z,"Montréal, Quebec",2012,97.2333333333333,97.4,97.1,98.2
2012-11-01T00:00:00Z,"Montréal, Quebec",2012,97.2333333333333,97.6,97.3,98.2
2012-12-01T00:00:00Z,"Montréal, Quebec",2012,97.2333333333333,97.6,97.3,98.2
2013-01-01T00:00:00Z,"Montréal, Quebec",2013,98.0305555555556,97.6,97.3,98.2
2013-02-01T00:00:00Z,"Montréal, Quebec",2013,98.0305555555556,97.7,97.5,98.2
2013-03-01T00:00:00Z,"Montréal, Quebec",2013,98.0305555555556,97.7,97.5,98.2
2013-04-01T00:00:00Z,"Montréal, Quebec",2013,98.0305555555556,97.6,97.4,98.2
2013-05-01T00:00:00Z,"Montréal, Quebec",2013,98.0305555555556,97.9,97.8,98.2
2013-06-01T00:00:00Z,"Montréal, Quebec",2013,98.0305555555556,98,98,98.2
2013-07-01T00:00:00Z,"Montréal, Quebec",2013,98.0305555555556,97.9,97.9,98.2
2013-08-01T00:00:00Z,"Montréal, Quebec",2013,98.0305555555556,98.1,98,98.6
2013-09-01T00:00:00Z,"Montréal, Quebec",2013,98.0305555555556,98.1,97.9,98.6
2013-10-01T00:00:00Z,"Montréal, Quebec",2013,98.0305555555556,98.1,97.9,98.6
2013-11-01T00:00:00Z,"Montréal, Quebec",2013,98.0305555555556,98.2,98.1,98.6
2013-12-01T00:00:00Z,"Montréal, Quebec",2013,98.0305555555556,98.2,98.1,98.8
2014-01-01T00:00:00Z,"Montréal, Quebec",2014,98.3805555555556,98.3,98.1,98.8
2014-02-01T00:00:00Z,"Montréal, Quebec",2014,98.3805555555556,98.3,98.2,98.8
2014-03-01T00:00:00Z,"Montréal, Quebec",2014,98.3805555555556,98.3,98.1,98.8
2014-04-01T00:00:00Z,"Montréal, Quebec",2014,98.3805555555556,98.4,98.2,98.8
2014-05-01T00:00:00Z,"Montréal, Quebec",2014,98.3805555555556,98.5,98.3,98.8
2014-06-01T00:00:00Z,"Montréal, Quebec",2014,98.3805555555556,98.3,98.2,98.7
2014-07-01T00:00:00Z,"Montréal, Quebec",2014,98.3805555555556,98.4,98.2,98.7
2014-08-01T00:00:00Z,"Montréal, Quebec",2014,98.3805555555556,98.4,98.2,98.7
2014-09-01T00:00:00Z,"Montréal, Quebec",2014,98.3805555555556,98.2,97.9,98.7
2014-10-01T00:00:00Z,"Montréal, Quebec",2014,98.3805555555556,98.2,98,98.7
2014-11-01T00:00:00Z,"Montréal, Quebec",2014,98.3805555555556,98.2,98,98.7
2014-12-01T00:00:00Z,"Montréal, Quebec",2014,98.3805555555556,98.1,97.8,98.7
2015-01-01T00:00:00Z,"Montréal, Quebec",2015,98.725,98.2,97.9,98.9
2015-02-01T00:00:00Z,"Montréal, Quebec",2015,98.725,98.5,98.3,99
2015-03-01T00:00:00Z,"Montréal, Quebec",2015,98.725,98.5,98.4,99
2015-04-01T00:00:00Z,"Montréal, Quebec",2015,98.725,98.4,98.2,99
2015-05-01T00:00:00Z,"Montréal, Quebec",2015,98.725,98.3,98.1,99
2015-06-01T00:00:00Z,"Montréal, Quebec",2015,98.725,98.3,98,99
2015-07-01T00:00:00Z,"Montréal, Quebec",2015,98.725,98.5,98.3,99
2015-08-01T00:00:00Z,"Montréal, Quebec",2015,98.725,98.6,98.5,98.9
2015-09-01T00:00:00Z,"Montréal, Quebec",2015,98.725,98.8,98.5,99.5
2015-10-01T00:00:00Z,"Montréal, Quebec",2015,98.725,98.8,98.5,99.5
2015-11-01T00:00:00Z,"Montréal, Quebec",2015,98.725,99.3,99.1,99.5
2015-12-01T00:00:00Z,"Montréal, Quebec",2015,98.725,99.2,99.1,99.5
2016-01-01T00:00:00Z,"Montréal, Quebec",2016,99.6638888888889,99.2,99.1,99.5
2016-02-01T00:00:00Z,"Montréal, Quebec",2016,99.6638888888889,99.4,99.4,99.5
2016-03-01T00:00:00Z,"Montréal, Quebec",2016,99.6638888888889,99.4,99.4,99.5
2016-04-01T00:00:00Z,"Montréal, Quebec",2016,99.6638888888889,99.5,99.5,99.5
2016-05-01T00:00:00Z,"Montréal, Quebec",2016,99.6638888888889,99.5,99.5,99.8
2016-06-01T00:00:00Z,"Montréal, Quebec",2016,99.6638888888889,99.5,99.5,99.8
2016-07-01T00:00:00Z,"Montréal, Quebec",2016,99.6638888888889,99.5,99.5,99.8
2016-08-01T00:00:00Z,"Montréal, Quebec",2016,99.6638888888889,99.5,99.5,99.8
2016-09-01T00:00:00Z,"Montréal, Quebec",2016,99.6638888888889,100,100,100
2016-10-01T00:00:00Z,"Montréal, Quebec",2016,99.6638888888889,100,100,100
2016-11-01T00:00:00Z,"Montréal, Quebec",2016,99.6638888888889,99.9,99.9,100
2016-12-01T00:00:00Z,"Montréal, Quebec",2016,99.6638888888889,100,100,100
2017-01-01T00:00:00Z,"Montréal, Quebec",2017,100.686111111111,100.2,100.2,100.1
2017-02-01T00:00:00Z,"Montréal, Quebec",2017,100.686111111111,100.4,100.4,100.3
2017-03-01T00:00:00Z,"Montréal, Quebec",2017,100.686111111111,100.4,100.3,100.3
2017-04-01T00:00:00Z,"Montréal, Quebec",2017,100.686111111111,100.5,100.5,100.3
2017-05-01T00:00:00Z,"Montréal, Quebec",2017,100.686111111111,100.6,100.6,100.3
2017-06-01T00:00:00Z,"Montréal, Quebec",2017,100.686111111111,100.6,100.6,100.3
2017-07-01T00:00:00Z,"Montréal, Quebec",2017,100.686111111111,100.9,101,100.5
2017-08-01T00:00:00Z,"Montréal, Quebec",2017,100.686111111111,100.9,101,100.5
2017-09-01T00:00:00Z,"Montréal, Quebec",2017,100.686111111111,101.1,101.2,100.5
2017-10-01T00:00:00Z,"Montréal, Quebec",2017,100.686111111111,101.3,101.6,100.5
2017-11-01T00:00:00Z,"Montréal, Quebec",2017,100.686111111111,101.3,101.6,100.5
2017-12-01T00:00:00Z,"Montréal, Quebec",2017,100.686111111111,101.3,101.6,100.5
2018-01-01T00:00:00Z,"Montréal, Quebec",2018,103.002777777778,101.8,102.2,100.7
2018-02-01T00:00:00Z,"Montréal, Quebec",2018,103.002777777778,102.4,102.9,101
2018-03-01T00:00:00Z,"Montréal, Quebec",2018,103.002777777778,102.4,102.9,101
2018-04-01T00:00:00Z,"Montréal, Quebec",2018,103.002777777778,102.4,102.9,101
2018-05-01T00:00:00Z,"Montréal, Quebec",2018,103.002777777778,102.5,103.1,101
2018-06-01T00:00:00Z,"Montréal, Quebec",2018,103.002777777778,103.5,104.1,101.8
2018-07-01T00:00:00Z,"Montréal, Quebec",2018,103.002777777778,103.6,104.3,101.8
2018-08-01T00:00:00Z,"Montréal, Quebec",2018,103.002777777778,104,104.7,102
2018-09-01T00:00:00Z,"Montréal, Quebec",2018,103.002777777778,104.1,104.9,102
2018-10-01T00:00:00Z,"Montréal, Quebec",2018,103.002777777778,104.3,105.1,102.4
2018-11-01T00:00:00Z,"Montréal, Quebec",2018,103.002777777778,104.7,105.6,102.4
2018-12-01T00:00:00Z,"Montréal, Quebec",2018,103.002777777778,104.7,105.5,102.4
2019-01-01T00:00:00Z,"Montréal, Quebec",2019,106.527777777778,104.8,105.7,102.4
2019-02-01T00:00:00Z,"Montréal, Quebec",2019,106.527777777778,104.9,105.8,102.4
2019-03-01T00:00:00Z,"Montréal, Quebec",2019,106.527777777778,104.9,105.9,102.4
2019-04-01T00:00:00Z,"Montréal, Quebec",2019,106.527777777778,105,105.9,102.4
2019-05-01T00:00:00Z,"Montréal, Quebec",2019,106.527777777778,105.3,106.2,102.7
2019-06-01T00:00:00Z,"Montréal, Quebec",2019,106.527777777778,105.6,106.6,102.7
2019-07-01T00:00:00Z,"Montréal, Quebec",2019,106.527777777778,107.3,109.1,102.8
2019-08-01T00:00:00Z,"Montréal, Quebec",2019,106.527777777778,108.5,110.4,103.5
2019-09-01T00:00:00Z,"Montréal, Quebec",2019,106.527777777778,109.2,111.2,104.1
2019-10-01T00:00:00Z,"Montréal, Quebec",2019,106.527777777778,110.1,112.4,104.4
2019-11-01T00:00:00Z,"Montréal, Quebec",2019,106.527777777778,111.3,114,104.4
2019-12-01T00:00:00Z,"Montréal, Quebec",2019,106.527777777778,111.6,114.3,104.8
2020-01-01T00:00:00Z,"Montréal, Quebec",2020,114.163888888889,111.9,114.7,104.8
2020-02-01T00:00:00Z,"Montréal, Quebec",2020,114.163888888889,112.8,115.3,106
2020-03-01T00:00:00Z,"Montréal, Quebec",2020,114.163888888889,113.6,116.4,106.1
2020-04-01T00:00:00Z,"Montréal, Quebec",2020,114.163888888889,113.8,116.7,106.1
2020-05-01T00:00:00Z,"Montréal, Quebec",2020,114.163888888889,113.8,116.7,106.1
2020-06-01T00:00:00Z,"Montréal, Quebec",2020,114.163888888889,114.2,117.2,106.1
2020-07-01T00:00:00Z,"Montréal, Quebec",2020,114.163888888889,114.8,118,106.1
2020-08-01T00:00:00Z,"Montréal, Quebec",2020,114.163888888889,115.5,118,107.9
2020-09-01T00:00:00Z,"Montréal, Quebec",2020,114.163888888889,116.5,119.5,107.9
2020-10-01T00:00:00Z,"Montréal, Quebec",2020,114.163888888889,119.7,121.8,113.3
2020-11-01T00:00:00Z,"Montréal, Quebec",2020,114.163888888889,121.3,123.9,113.2
2020-12-01T00:00:00Z,"Montréal, Quebec",2020,114.163888888889,122,125,113.2
2021-01-01T00:00:00Z,"Montréal, Quebec",2021,132.230555555556,122.1,124.9,113.5
2021-02-01T00:00:00Z,"Montréal, Quebec",2021,132.230555555556,123,126.2,113.5
2021-03-01T00:00:00Z,"Montréal, Quebec",2021,132.230555555556,124.7,128.6,113.5
2021-04-01T00:00:00Z,"Montréal, Quebec",2021,132.230555555556,133.9,138.8,119.9
2021-05-01T00:00:00Z,"Montréal, Quebec",2021,132.230555555556,135.8,141.6,119.9
2021-06-01T00:00:00Z,"Montréal, Quebec",2021,132.230555555556,136.9,143,120.3
2021-07-01T00:00:00Z,"Montréal, Quebec",2021,132.230555555556,137.8,144.9,120.3
2021-08-01T00:00:00Z,"Montréal, Quebec",2021,132.230555555556,139.6,146.6,122.4
2021-09-01T00:00:00Z,"Montréal, Quebec",2021,132.230555555556,142,149.7,122.4
2021-10-01T00:00:00Z,"Montréal, Quebec",2021,132.230555555556,142.3,150.2,122.4
2021-11-01T00:00:00Z,"Montréal, Quebec",2021,132.230555555556,143.8,151.9,123.2
2021-12-01T00:00:00Z,"Montréal, Quebec",2021,132.230555555556,144.4,152.6,123.7
2022-01-01T00:00:00Z,"Montréal, Quebec",2022,145.266666666667,144.4,152.6,123.7
2022-02-01T00:00:00Z,"Montréal, Quebec",2022,145.266666666667,146.3,154.8,124.3
2022-03-01T00:00:00Z,"Montréal, Quebec",2022,145.266666666667,151,160,126.4
2022-04-01T00:00:00Z,"Montréal, Quebec",2022,145.266666666667,150.4,159.2,126.4
2022-05-01T00:00:00Z,"Montréal, Quebec",2022,145.266666666667,151.9,161.1,126.4
2022-06-01T00:00:00Z,"Montréal, Quebec",2022,145.266666666667,151.7,160.9,126.4
2022-07-01T00:00:00Z,"Montréal, Quebec",2022,145.266666666667,151.5,160.6,126.4
2022-08-01T00:00:00Z,"Montréal, Quebec",2022,145.266666666667,151.5,160.7,126.4
2022-09-01T00:00:00Z,"Montréal, Quebec",2022,145.266666666667,151.4,160.6,126.1
2022-10-01T00:00:00Z,"Montréal, Quebec",2022,145.266666666667,152,161.5,126.3
2022-11-01T00:00:00Z,"Montréal, Quebec",2022,145.266666666667,151.3,160.7,125.9
2022-12-01T00:00:00Z,"Montréal, Quebec",2022,145.266666666667,151.7,161.2,125.9
2023-01-01T00:00:00Z,"Montréal, Quebec",2023,146.347222222222,151.7,161.2,125.9
2023-02-01T00:00:00Z,"Montréal, Quebec",2023,146.347222222222,151.7,161.2,125.9
2023-03-01T00:00:00Z,"Montréal, Quebec",2023,146.347222222222,151.7,161.2,125.9
2023-04-01T00:00:00Z,"Montréal, Quebec",2023,146.347222222222,152.5,161.9,126.7
2023-05-01T00:00:00Z,"Montréal, Quebec",2023,146.347222222222,152.5,161.9,126.7
2023-06-01T00:00:00Z,"Montréal, Quebec",2023,146.347222222222,151.9,161.2,126.7
2023-07-01T00:00:00Z,"Montréal, Quebec",2023,146.347222222222,151.9,161.2,126.7
2023-08-01T00:00:00Z,"Montréal, Quebec",2023,146.347222222222,151.9,161.2,126.7
2023-09-01T00:00:00Z,"Montréal, Quebec",2023,146.347222222222,150.9,159.8,126.7
2023-10-01T00:00:00Z,"Montréal, Quebec",2023,146.347222222222,151,160,126.7
2023-11-01T00:00:00Z,"Montréal, Quebec",2023,146.347222222222,151,160,126.7
2023-12-01T00:00:00Z,"Montréal, Quebec",2023,146.347222222222,151,160,126.7
2024-01-01T00:00:00Z,"Montréal, Quebec",2024,147.269444444444,150.6,159.1,127.6
2024-02-01T00:00:00Z,"Montréal, Quebec",2024,147.269444444444,151.2,160,127.6
2024-03-01T00:00:00Z,"Montréal, Quebec",2024,147.269444444444,151.8,160.6,128.1
2024-04-01T00:00:00Z,"Montréal, Quebec",2024,147.269444444444,151.7,160.4,128.2
2024-05-01T00:00:00Z,"Montréal, Quebec",2024,147.269444444444,152.2,160.8,129.2
2024-06-01T00:00:00Z,"Montréal, Quebec",2024,147.269444444444,151.6,160,129.2
2024-07-01T00:00:00Z,"Montréal, Quebec",2024,147.269444444444,152,160.5,129.2
2024-08-01T00:00:00Z,"Montréal, Quebec",2024,147.269444444444,151.9,160.3,129.2
2024-09-01T00:00:00Z,"Montréal, Quebec",2024,147.269444444444,152.5,160.6,130.4
2024-10-01T00:00:00Z,"Montréal, Quebec",2024,147.269444444444,152.6,160.4,131.3
2024-11-01T00:00:00Z,"Montréal, Quebec",2024,147.269444444444,153,161.1,131.1
2024-12-01T00:00:00Z,"Montréal, Quebec",2024,147.269444444444,153.2,161.4,131.1
2025-01-01T00:00:00Z,"Montréal, Quebec",2025,150.383333333333,153.3,161.4,131.1
2025-02-01T00:00:00Z,"Montréal, Quebec",2025,150.383333333333,153.3,161.5,131.1
2025-03-01T00:00:00Z,"Montréal, Quebec",2025,150.383333333333,153.9,162.3,131.1
2025-04-01T00:00:00Z,"Montréal, Quebec",2025,150.383333333333,154.1,162.7,131.1
2025-05-01T00:00:00Z,"Montréal, Quebec",2025,150.383333333333,154,162.5,131.1
2025-06-01T00:00:00Z,"Montréal, Quebec",2025,150.383333333333,153.9,162.3,131.1
2025-07-01T00:00:00Z,"Montréal, Quebec",2025,150.383333333333,154.2,162.5,131.9
2025-08-01T00:00:00Z,"Montréal, Quebec",2025,150.383333333333,155,163.5,131.9
2025-09-01T00:00:00Z,"Montréal, Quebec",2025,150.383333333333,157.6,167.4,132.2
2025-10-01T00:00:00Z,"Montréal, Quebec",2025,150.383333333333,158,168,132.2
2025-11-01T00:00:00Z,"Montréal, Quebec",2025,150.383333333333,158.2,168.2,132.2
2025-12-01T00:00:00Z,"Montréal, Quebec",2025,150.383333333333,158.4,168.4,132.2
2026-01-01T00:00:00Z,"Montréal, Quebec",2026,153.316666666667,158.8,169,132.2
